Name,Input:Domain,Domain,Industry Groups,Business Model,Keywords,Description,Social URLs,Score,Revenue Range,Employees,Start Date,Street,City,State,Zip,Country,Phones,Public Emails,Redirect Domain,Update Date,query_name,ingested_at,company_clean,segment,public_emails_clean,MV,BB,Final Email,Source,Status
"Frick Transfer, Inc.",frick-transfer.com,frick-transfer.com,SUPPLY_CHAIN_AND_PROCUREMENT:1.0,"B2B:0.95, B2C:0.96","frick transfer:0.54, transfer warehouse:0.52, frick repair:0.51, moving industrial:0.5, relocations machinery:0.49, moving hauling:0.47, equipment frick:0.46, moves frick:0.45, relocation services:0.45, transfer easton:0.45, service easton:0.45, rigging frick:0.45, warehouse services:0.43, fricktransfer com:0.41, 8775 moving:0.38","Frick Transfer, Inc. is a moving company based in Easton, PA, offering relocation services for residential, office, plant, and industrial moves, as well as heavy machinery moving and rigging. They provide comprehensive logistics solutions including packing, hauling, storage, and warehouse services. The company also features a Frick Repair Shop that specializes in vehicle repairs and has been family-owned since 1917, serving the Lehigh Valley area since 2005. Customers can request free estimates and schedule appointments through their website or by phone.","https://www.linkedin.com/company/frick-transfer-inc, https://www.facebook.com/frick-transfer-inc-173465601521, https://www.facebook.com/pages/frick-transfer-inc/173465601521",97,<1M,1-10,2017-01-18,1905 Bushkill Drive,Easton,PA,18040,US,"+16102522161, +16102508775, +18003772377","info@frick-transfer.com, info@fricktransfer.com",,2026-06-09,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Frick Transfer,has_public,"info@frick-transfer.com, info@fricktransfer.com",unknown,deliverable,info@frick-transfer.com,P0,done
Shipping Solutions Worldwide,shippingsolutionsworldwide.com,shippingsolutionsworldwide.com,SUPPLY_CHAIN_AND_PROCUREMENT:0.89,"B2B:0.96, B2C:0.89, B2G:0.85","moving shipping:0.61, shipping moving:0.6, international moving:0.57, agencies shipping:0.56, relocation services:0.55, freight forwarders:0.53, shipping companies:0.53, shipping international:0.52, shipping solutions:0.51, licensed freight:0.5, shippingsolutionsworldwide com:0.5, relocation washington:0.48, moving professionals:0.47, services maryland:0.46, virginia moving:0.46","Shipings Worldwide is an international moving and freight forwarding company based in Maryland, Virginia, Washington DC, and New York. They provide a range of moving services for both residential and commercial clients, including diplomats and corporate relocations, with options for long-distance shipping through various methods such as land, sea, or air. With over 30 years of experience, they offer competitive pricing, professional packing and transportation services tailored to the unique needs of each client, ensuring timely and reliable logistics. The company also provides specialized moving solutions for families, embassies, and businesses looking to relocate internationally.","https://www.linkedin.com/company/shipping-solutions-worldwide, https://www.facebook.com/shippingsolutionsworldwide, https://www.instagram.com/shippingsolutions, https://www.instagram.com/shippingsolutions/reels/?hl=es, https://twitter.com/shipsolutionsww",56,1-10M,1-10,2021-02-23,18926 Bonanza Way,Gaithersburg,MD,20879,US,"+13019263600, +13019263662",info@shippingsolutionsworldwide.com,,2026-06-06,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Shipping Solutions Worldwide,has_public,info@shippingsolutionsworldwide.com,ok,skipped,info@shippingsolutionsworldwide.com,P0,done
Team Six International,teamsixinternational.com,teamsixinternational.com,"SUPPLY_CHAIN_AND_PROCUREMENT:0.78, CONSUMER_SERVICES:0.1","B2B:0.96, B2C:0.94","international movers:0.57, moves services:0.55, moving services:0.53, relocation international:0.48, domestic moving:0.46, moving provider:0.45, moving professionals:0.44, corporate moving:0.44, global moving:0.43, moving concierge:0.43, freight specialty:0.42, service packing:0.41, vehicle shipping:0.4, team streamlined:0.34, testimonials pricing:0.29","Team Six International is a moving company that provides comprehensive services for both international and domestic moves. Their main functionality includes organizing the entire relocation process, from packing and delivery to customs clearance, ensuring smooth transitions for clients moving within the U.S. Key features include a pre-move survey, custom moving plans tailored to individual needs, specialty item services, vehicle shipping, small move solutions, and transit insurance. The team emphasizes customer support and aims to simplify the moving experience through streamlined processes and expert guidance.",https://www.linkedin.com/company/team-six-international,167,1-10M,1-10,2016-11-21,120 Birmingham Dr,Cardiff,CA,92007,US,"+17605797325, +18009493760","info@teamsixinternational.com, kurtbunch@gmail.com",,2026-06-12,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Team Six International,has_public,"info@teamsixinternational.com, kurtbunch@gmail.com",ok,skipped,info@teamsixinternational.com,P0,done
Metropolis Moving,metropolismoving.com,metropolismoving.com,CONSUMER_SERVICES:0.89,"B2B:0.93, B2C:0.89","service moving:0.43, mover client:0.41, moving experience:0.38, state area:0.3, plastic box rental:0.28, rate moving quote:0.23, star reviews:0.13, successful company:0.12, free cash:0.11, process easy:0.11, final cost:0.1, storage unit:0.1, team fantastic:0.1, amazing experience:0.06, exact energy:0.0","Metropolis Moving is a moving company that offers a variety of services including residential, long-distance, office, and specialty moves across the five NYC boroughs. Their main functionality includes providing packing services, labor by the hour, and specialized options for items like fine art and antiques. Metropolis also emphasizes transparent pricing with no hidden fees and aims to simplify the moving process through professional communication and tailored solutions. The company has over 800 customers who have shared their moving experience and provide reliable support throughout the move.","https://www.linkedin.com/company/metropolis-moving, https://www.facebook.com/metropolismoving, https://www.facebook.com/metropolismoving/reviews, https://www.instagram.com/metropolismoving, https://twitter.com/metropolismoves, https://x.com/metropolismoves, https://www.youtube.com/channel/UCqoq9mXS2kiy7L6GWxaALVA, https://www.yelp.com/biz/metropolis-moving-brooklyn, https://www.yelp.com/biz/metropolis-moving-brooklyn?hrid=cenolywecbquxytskdkmba&utm_campaign=www_review_share_popup&utm_medium=copy_link&utm_source=(direct), https://www.yelp.com/biz/metropolis-moving-brooklyn?hrid=ks0vrp46yb0ey3l77b5wbw&utm_campaign=www_review_share_popup&utm_medium=copy_link&utm_source=(direct), https://www.yelp.com/biz/metropolis-moving-brooklyn?hrid=luzdva0bnykp9weof0ifha&utm_campaign=www_review_share_popup&utm_medium=copy_link&utm_source=(direct), https://www.yelp.com/biz/metropolis-moving-brooklyn?hrid=yovewac_thdasemfca8ryq&utm_campaign=www_review_share_popup&utm_medium=copy_link&utm_source=(direct)",173,1-10M,1-10,2017-04-07,476 Jefferson St,Brooklyn,NY,11237,US,+17187104520,hello@metropolismoving.com,,2026-06-08,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Metropolis Moving,has_public,hello@metropolismoving.com,ok,skipped,hello@metropolismoving.com,P0,done
Home Team Moving Company,hometeammoving.com,hometeammoving.com,CONSUMER_SERVICES:0.99,B2C:0.96,"company lexington:0.54, based lexington:0.5, lexington professional:0.47, lexington ma:0.46, professional movers:0.44, customers massachusetts:0.41, tips realtor:0.41, company realtor:0.4, moving company:0.38, movers home:0.37, team moving:0.35, repeat customers:0.34, employment opportunities:0.28, hometeammoving contact:0.27, efficient affordable:0.27","Home Team Moving is a moving company based in Lexington, Mass., specializing in packing and moving services. They offer personalized moving assistance to ensure efficient and affordable solutions for clients across Massachusetts and New England. The company emphasizes customer satisfaction by having high rates of repeat customers and providing free estimates for their moves. Additionally, they provide moving tips and resources to help individuals navigate the complexities of the move process.","https://facebook.com/125531417529256, https://facebook.com/hometeammoving, https://instagram.com/hometeammoving, https://twitter.com/hometeammoving, https://www.youtube.com/channel/UCS-31XGs3_IMzAoHHF77Acw, https://youtube.com/user/UCS-31XGs3_IMzAoHHF77Acw, https://www.yelp.com/biz/home-team-moving-belmont-2",89,1-10M,1-10,2015-08-10,789 Massachusetts Ave,Lexington,MA,02420,US,"+16173027963, +16179491880",info@hometeammoving.com,,2026-05-24,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Home Team Moving,has_public,info@hometeammoving.com,catch_all,deliverable,info@hometeammoving.com,P0,done
Kansas City Moving & Storage,kcmovers.com,kcmovers.com,CONSUMER_SERVICES:0.94,"B2B:0.99, B2C:0.87","moving service:0.64, reliable commercial mover:0.43, comprehensive logistical planning:0.27, right moving:0.25, local area:0.21, operation continuity:0.18, sensitive equipment:0.13, request quote:0.1, smooth transition:0.1, vast array:0.09, daunting task:0.07, customer satisfaction:0.06, legal compliance:0.05, dot number:0.05, necessitating familiarity:0.01","Kansas City Moving & Storage Inc. is a moving company that provides a range of services for residential and commercial relocations across the United States. Their main offerings include local, long-distance, packing, unpacking, heavy equipment moving, industrial moving, and storage solutions tailored to meet specific needs. The company emphasizes customer service, offering free quotes within 24 hours and providing professional assistance throughout the relocation process. They also provide resources such as moving tips and guides to help clients navigate their moving journey effectively.",https://facebook.com/101813439042817,61,1-10M,1-10,2020-08-06,409 Se Thompson Drive,Lees Summit,MO,64082,US,"+18162466320, +18162801493",pat@kcmovers.com,,2026-06-09,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Kansas City Moving & Storage,has_public,pat@kcmovers.com,ok,skipped,pat@kcmovers.com,P0,done
BP Movers,bpmovers.com,bpmovers.com,CONSUMER_SERVICES:0.92,"B2B:0.99, B2C:0.94","bp movers:0.62, movers relocation:0.58, moving services:0.56, movers dedicated:0.56, comprehensive moving:0.51, moving reliable:0.51, residential moves:0.5, professional relocations:0.5, relocation seamless:0.47, movers home:0.47, chicago bp:0.43, clients chicago:0.4, business bbb:0.4, transport valuable:0.38, ensuring belongings:0.35","BP Movers is a moving service based in Chicago that offers residential and commercial relocation solutions. Their main services include packing, transportation, and secure handling of valuable items like antiques and hospital equipment. They focus on providing personalized support to ensure a smooth move for clients, whether locally or nationwide, and emphasize customer satisfaction throughout the moving process.",,2,<1M,1-10,2026-01-16,,Chicago,IL,60642,US,+13127876683,bill@bpmovers.com,,2026-06-09,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,BP Movers,has_public,bill@bpmovers.com,ok,skipped,bill@bpmovers.com,P0,done
Excalibur Movers,excaliburmovers.com,excaliburmovers.com,CONSUMER_SERVICES:0.9,B2C:0.97,"angeles movers:0.57, angeles moving:0.55, moving la:0.53, angeles excalibur:0.53, movers professionals:0.5, angeles affordable:0.49, moving service:0.48, angeles provide:0.48, affordable moving:0.48, services los:0.47, excalibur movers:0.46, angeles 529:0.44, near los:0.41, office booking:0.33, storage elite:0.31","Excalibur is a professional moving company based in Los Angeles, California, specializing in local and long-distance moves. They offer services such as office relocations, piano moves, packing, and storage solutions tailored to individual needs. With over 15 years of experience, Excalibur conducts thorough consultations to create customized moving plans and ensures customer satisfaction through personalized service and expert advice. The company also provides free shipping on orders over $100 within the Greater Los Angeles area.","https://www.linkedin.com/company/excaliburmovers, https://www.facebook.com/excaliburlosangelesmovers, https://www.instagram.com/excaliburmovers, https://twitter.com/excaliburvanlin, https://x.com/excaliburvanlin, https://www.pinterest.com/excaliburvanlines, https://www.yelp.com/biz/excalibur-moving-company-los-angeles-4",114,1-10M,1-10,2018-01-02,1450 2Nd St,Santa Monica,CA,90401,US,,sales@excaliburmovers.com,,2026-06-13,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Excalibur Movers,has_public,sales@excaliburmovers.com,ok,skipped,sales@excaliburmovers.com,P0,done
About Time Moving,abouttimemoving.com,abouttimemoving.com,CONSUMER_SERVICES:0.9,"B2B:0.94, B2C:0.84","moving service:0.61, local professional moving:0.48, commercial moving:0.41, safe transportation:0.36, temporary location:0.28, friendly service:0.24, sizable crew:0.22, meticulous packing:0.2, comprehensive range:0.19, experienced team:0.17, new apartment:0.17, notch moving:0.12, smooth transition:0.11, outstanding job:0.11, pleasure meeting:0.1","About Time Moving is a local moving company based in Kenosha, WI, with over 20 years of experience in the industry. They offer a range of moving services including furniture relocation, packing, and transportation for both residential and commercial moves. The company emphasizes reasonable rates, flexible scheduling, and prompt service to ensure a smooth transition for clients throughout the move process. Their team is licensed and insured, ensuring high-quality standards in their operations.","https://www.linkedin.com/company/about-time-moving-systems-llc, https://www.facebook.com/abouttimemoving, https://www.instagram.com/about_time_moving, https://twitter.com/abouttimemoving",147,<1M,1-10,2018-03-27,4909 8Th Ave,Kenosha,WI,53140,US,,quinn@abouttimemoving.com,,2026-06-04,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,About Time Moving,has_public,quinn@abouttimemoving.com,catch_all,deliverable,quinn@abouttimemoving.com,P0,done
Callahan Brothers Moving & Storage,callahanbrothers.net,callahanbrothers.net,CONSUMER_SERVICES:0.93,"B2B:0.96, B2C:0.83","relocation storage:0.54, relocation services:0.51, moving storage:0.49, relocation office:0.49, personnel relocating:0.48, belongings relocate:0.47, moving interstate:0.47, moving possessions:0.46, moving needs:0.45, moving companies:0.45, service movers:0.45, packing services:0.43, contact callahan:0.39, fort myers:0.33, brothers ct:0.33","Callahan Brothers is a moving and storage company based in Greenwich, CT, with locations in Fort Myers, FL. They offer a range of services including local moving, interstate moving, corporate relocation, college moving, military relocation, climate-controlled storage, warehousing, and packing. Their team consists of experienced movers who provide personalized support throughout the relocation process, ensuring smooth and efficient handling of personal belongings and equipment.","https://www.linkedin.com/company/callahan-bros-moving-&-storage, https://facebook.com/callahanbrothersinc, https://instagram.com/callahanbrothers",28,<1M,1-10,2023-03-12,115 Mason St,Greenwich,CT,06830,US,+18004510653,"armeno@joycevanlines.com, ymanzano@joycevanlines.com",callahanbrothers.com,2026-06-11,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Callahan Brothers Moving & Storage,has_public,"armeno@joycevanlines.com, ymanzano@joycevanlines.com",catch_all,deliverable,armeno@joycevanlines.com,P0,done
"SDC International Shipping, Inc.",sdcinternationalshipping.com,sdcinternationalshipping.com,SUPPLY_CHAIN_AND_PROCUREMENT:0.93,"B2B:0.97, B2C:0.93","facility international moving:0.53, moving overseas shipping:0.46, international car shipping:0.43, moving insurance:0.37, affordable shipping mode:0.3, seamless transportation:0.27, international sea:0.22, global presence:0.2, swift delivery:0.19, door service:0.16, friendly location:0.14, groupage consolidation:0.13, comprehensive range:0.12, significant role:0.07, custom crating:-0.08","SDC International Shipping is an international moving company that offers a range of services for relocations from the USA to various destinations worldwide. Their main functionalities include interstate moving, overseas vehicle shipping, packing and storage solutions, and customs handling. They provide tailored shipping options such as sea and air freight, ocean freight, and specialized moves like furniture and artwork relocation, ensuring efficient logistics and customer support throughout the move process.","https://www.linkedin.com/company/sdc-international-inc, https://www.facebook.com/sdcinternationalmoving, https://www.youtube.com/@internationalmoversyoutube",181,1-10M,1-10,2020-10-06,4.8/5 13 Woodman Ave,Sherman Oaks,,,CA,+18773390267,info@sdcinternationalshipping.com,,2026-06-11,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,SDC International Shipping,has_public,info@sdcinternationalshipping.com,ok,skipped,info@sdcinternationalshipping.com,P0,done
Auer's Moving and Rigging Co. Inc.,auersmoving.com,auersmoving.com,SUPPLY_CHAIN_AND_PROCUREMENT:1.0,"B2B:0.92, B2C:0.62","contact manhattan:0.53, area manhattan:0.5, manhattan location:0.49, rigging locations:0.45, bronx location:0.43, ny 10035:0.43, crane services:0.42, rigging services:0.41, machinery relocation:0.41, crate museum:0.39, packing department:0.37, 1721 park:0.32, storage needs:0.31, vault moving:0.28, auersmoving com:0.26","The website offers a range of services focused on professional development and support for professionals in the field. It provides information on various training programs, including online courses, workshops, and seminars aimed at enhancing skills and knowledge in areas such as business management, marketing, and technology. The site also features resources for businesses looking to improve their operations, particularly in the New York City area, with a focus on community engagement through events like #NewOne.","https://www.linkedin.com/company/auer's-moving-&-rigging, https://www.linkedin.com/company/auer's-moving-&",259,1-10M,1-10,2017-06-30,890 East 135Th St.,Bronx,NY,10454,US,"+12124277800, +12129968298, +17184010568, +17184013514",lookup@auersmoving.com,,2026-06-03,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Auer's Moving and Rigging,has_public,lookup@auersmoving.com,ok,skipped,lookup@auersmoving.com,P0,done
NexMuv,nexmuv.com,nexmuv.com,"CONSUMER_SERVICES:0.46, SUPPLY_CHAIN_AND_PROCUREMENT:0.41","B2B:0.84, B2C:0.65","nexmuv incorporated:0.59, nexmuv moving:0.55, nexmuv pay:0.54, moving costs:0.5, support nexmuv:0.5, trusted nexmuv:0.48, saying nexmuv:0.48, nexmuv cross:0.46, moving services:0.45, broker freight:0.41, residential moves:0.41, cargo insurance:0.4, guaranteed pricing:0.39, tracking interstate:0.38, protected moving:0.36","NexMuv is a moving platform that simplifies the process for consumers and moving companies by providing guaranteed pricing and real-time tracking of cross-country moves. It offers services such as full-service move arrangements, home-to-home moves, and commercial relocations, all arranged through vetted motor carriers without owning trucks. For moving companies, NexMuv allows them to set their own markups and manage their brand while ensuring transparency and customer support throughout the moving process. The platform also provides options for financing and insurance coverage, along with quick approval processes for payment plans.","https://www.linkedin.com/company/nexmuv, https://www.facebook.com/honestmover, https://www.instagram.com/nexmuvofficial?igsh=mwlvzhzqa2xjbtniyq==, https://x.com/nexmuv_, https://www.youtube.com/channel/UCvsQAKrel7NVqSx35FwF1og, https://www.tiktok.com/@nexmuvofficial",359,1-10M,1-10,2019-02-07,211 Robinson Avenue,Oklahoma City,OK,73012,US,+18007040664,support@nexmuv.com,,2026-06-08,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,NexMuv,has_public,support@nexmuv.com,ok,skipped,support@nexmuv.com,P0,done
Nelson Markesbery Moving and Storage,markesberyalliedmoving.com,markesberyalliedmoving.com,CONSUMER_SERVICES:0.98,"B2B:1.0, B2C:0.89","relocation services:0.52, cincinnati moving:0.51, relocation nelson:0.5, residential mover:0.5, moving relocating:0.5, kentucky moving:0.49, moving storage:0.48, storage transportation:0.48, moving services:0.47, moving needs:0.47, movers nelson:0.43, apartments cincinnati:0.43, moving costs:0.42, ohio movers:0.42, markesberyalliedmoving com:0.33","Nelson Markesbery Moving and Storage is a moving company based in Northern Kentucky that offers residential, commercial, and long-distance relocation services. They provide specialized moving solutions for homes, offices, and vehicles across the United States, including vehicle moving and specialized storage options. The company emphasizes customer service, ensuring timely and professional assistance throughout the moving process, while also offering free estimates and video consultations to help clients understand their moving needs.","https://www.linkedin.com/company/nelson-markesbery-moving-&-storage, https://www.facebook.com/markesberymoving",76,1-10M,1-10,2017-09-20,7370 Industrial Road,Florence,KY,41042,US,+18593718111,info@markesberyalliedmoving.com,,2026-05-22,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Nelson Markesbery Moving and Storage,has_public,info@markesberyalliedmoving.com,catch_all,deliverable,info@markesberyalliedmoving.com,P0,done
Moving Mania USA,movingmaniausa.com,movingmaniausa.com,CONSUMER_SERVICES:0.92,"B2B:0.62, B2C:0.98","moving mania crew:0.58, mania crew:0.38, quick quote residential:0.19, quote residential:0.19, great experience:0.12, experience enjoyable:0.11, bedroom house:0.11, ct bay:0.11, estimate quick quote:0.11, excellent job:0.09, real pleasure:0.08, short period:0.01, quick quote:-0.0, entire family:-0.01","Moving Mania USA is a moving company based in Florida that offers residential and long-distance relocation services. They provide free estimates and have over 20 years of experience in the industry, ensuring efficient and smooth moving processes for clients worldwide. The company also offers storage options and inventory management services to support various moving needs. Their team consists of experienced movers who focus on quality service and customer satisfaction.",https://www.linkedin.com/company/moving-mania-inc,45,<1M,1-10,2022-10-16,271 Sw 33Rd Ct Bay 3,Fort Lauderdale,FL,33315,US,+18446683871,"cs@movingmaniausa.com, info@movingmaniausa.com",,2026-06-13,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Moving Mania USA,has_public,"cs@movingmaniausa.com, info@movingmaniausa.com",catch_all,deliverable,cs@movingmaniausa.com,P0,done
Reputable Moving,reputablemoving.com,reputablemoving.com,CONSUMER_SERVICES:0.88,"B2B:0.97, B2C:0.91","priority brooklyn movers:0.53, moving company:0.52, manhattan movers long:0.51, professional moving:0.47, local moving:0.45, bedroom apartment:0.36, staten island:0.29, customer service:0.26, flight walkup:0.19, office commercial:0.18, great price:0.14, short turnaround time:0.09, tristate area:0.09, worry free start:-0.01, actual execution:-0.02","Reputable Moving is a local and long-distance moving company that offers a range of moving services across New York City. They provide free estimates, professional packing and storage solutions, and cater to both residential and commercial moves. The company emphasizes customer satisfaction and has multiple locations in the Bronx, Queens, Westchester, and Staten Island, ensuring tailored service for clients' needs.","https://www.linkedin.com/company/reputable-moving-storage, https://www.facebook.com/reputablemoving, https://www.instagram.com/reputablemoving, https://twitter.com/reputablenyc, https://x.com/reputablenyc, https://www.yelp.com/biz/reputable-moving-and-storage-new-york-3",0,1-10M,1-10,2018-12-09,1338 Coney Island Ave,"Brooklyn, Ny",NY,11230,US,+18553386683,info@reputablemoving.com,,2026-06-14,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Reputable Moving,has_public,info@reputablemoving.com,catch_all,deliverable,info@reputablemoving.com,P0,done
"Pink Transfer, Inc. Moving & Storage",pinkmoving.com,pinkmoving.com,"CONSUMER_SERVICES:0.88, BUSINESS_PRODUCTS_AND_SERVICES:0.1","B2B:0.84, B2C:0.86","mover pasadena:0.6, california movers:0.57, movers storage:0.57, movers pink:0.56, pink transfer:0.56, pasadena movers:0.56, moving storage:0.52, movers specialty:0.5, local movers:0.49, library movers:0.48, storage ca:0.47, ca pink:0.46, transfer moving:0.45, storage senior:0.44, moving services:0.43","Pink Transfer, Inc. Moving & Storage is a family-owned moving and storage service based in Pasadena, California. They offer local and long-distance moves, office packing, specialty moves such as antique moves, gun safe moves, and senior relocation services. The company operates a 55,000-square-foot storage facility equipped with modern technology for efficient storage solutions, catering to both local and international needs. Customers can request free estimates and personalized moving plans through their contact options.",https://www.linkedin.com/company/pink-moving,179,1-10M,1-10,2017-07-12,720 E Cypress Avenue,Monrovia,CA,91016,US,"+16263572919, +16263578076, +18887465668",pink@pinkmoving.com,,2026-05-28,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,"Pink Transfer, Inc. Moving & Storage",has_public,pink@pinkmoving.com,catch_all,deliverable,pink@pinkmoving.com,P0,done
Encore Piano Moving,movemypiano.com,movemypiano.com,CONSUMER_SERVICES:0.9,"B2B:0.59, B2C:0.91","piano relocation:0.64, services piano:0.62, storage piano:0.6, store piano:0.58, pianos business:0.58, piano california:0.58, looking piano:0.56, piano retailers:0.55, piano movers:0.55, moving piano:0.55, repairs piano:0.54, ship pianos:0.54, piano handling:0.53, encore piano:0.5, moving california:0.42","Encore Piano Moving is a company that specializes in the moving, storage, and repair of pianos and organs. They offer personalized moving services across California, Arizona, Nevada, Oregon, and Washington, ensuring safe transport and protection for delicate instruments. Key features include customized crates for secure storage, expert repairs for both grand and collectible pianos, and comprehensive crating solutions to facilitate easy transportation and preservation of musical investments.","https://www.linkedin.com/company/encore-piano-and-organ-moving, https://www.facebook.com/encorepianomoving, https://twitter.com/bestpianomove, https://in.pinterest.com/encorepianomoving, https://www.yelp.com/biz/encore-piano-moving-la-mirada",25,1-10M,1-10,2022-08-16,15915 Canary Ave.,La Mirada,CA,90638,US,"+18883362673, +12093904990, +14086002111, +15102484999, +15104601662, +17146701214, +17147394717, +18582272055, +19162778088",customerservice@movemypiano.com,,2026-06-09,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Encore Piano Moving,has_public,customerservice@movemypiano.com,ok,skipped,customerservice@movemypiano.com,P0,done
BR Moving,brmoving.com,brmoving.com,CONSUMER_SERVICES:1.0,"B2B:0.98, B2C:0.94","relocating philadelphia:0.68, moving philadelphia:0.68, philadelphia relocating:0.67, philadelphia moving:0.63, philadelphia services:0.62, guide philadelphia:0.6, movers philadelphia:0.59, philadelphia pa:0.57, help philadelphia:0.57, areas philadelphia:0.56, distance philadelphia:0.56, philadelphia reliable:0.53, philadelphia bedroom:0.53, philly pricing:0.52, storage philadelphia:0.52","BR Moving is a moving company based in Philadelphia that offers a range of services for local, long-distance, and commercial moves. Their main functionalities include packing, transportation, storage, and international moving, catering to homeowners, renters, students, and businesses alike. Key features include free quotes, flexible scheduling, and specialized services like last-minute moving and downsizing assistance. The company emphasizes customer service and aims to provide reliable support throughout the relocation process.","https://www.linkedin.com/company/br-moving-llc, https://www.facebook.com/brmoving, https://www.instagram.com/brmovingphilly, https://twitter.com/infobrmovingco1, https://www.yelp.com/biz/br-moving-philadelphia-2?start=20",281,1-10M,1-10,2016-10-15,1609 N Delaware Ave,Philadelphia,PA,19125,US,"+12156205796, +12156205769",info@brmoving.com,,2026-06-10,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,BR Moving,has_public,info@brmoving.com,ok,skipped,info@brmoving.com,P0,done
"USA Moving and Storage, Inc.",usamovingandstorage.com,usamovingandstorage.com,CONSUMER_SERVICES:0.99,"B2B:0.99, B2C:0.95","movers chicago:0.62, chicago movers:0.59, movers illinois:0.57, chicago moving:0.57, moved chicago:0.53, services chicago:0.5, movers provide:0.5, storage chicago:0.49, piano movers:0.48, furniture movers:0.48, insured movers:0.46, affordable moving:0.45, moving piano:0.45, moving services:0.44, chicago piano:0.43","USA Moving and Storage is a professional moving company based in Chicago, Illinois, offering residential and long-distance relocation services. They provide a range of services including packing, unpacking, emergency moves, and climate-controlled storage for household goods. The company emphasizes customer satisfaction and offers free onsite estimates, along with moving guides to help clients manage their moving needs effectively.","https://www.linkedin.com/company/usa-moving-and-storage, https://www.facebook.com/usamovingandstorage, https://twitter.com/moverschicago, https://www.yelp.com/biz/usa-moving-and-storage-chicago",0,1-10M,1-10,2022-06-25,7020 N.Ridgeway Ave,Lincolnwood,IL,60712,US,"+18006264474, +16309780129, +18476736301, +18476736302","info@usamovingandstorage.com, customerservice@usamovingandstorage.com",,2026-05-28,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,USA Moving and Storage,has_public,"info@usamovingandstorage.com, customerservice@usamovingandstorage.com",ok,skipped,info@usamovingandstorage.com,P0,done
Heroes Moving & Storage,heroesmovingandstorage.com,heroesmovingandstorage.com,CONSUMER_SERVICES:0.99,"B2B:0.99, B2C:0.95","moving richmond:0.71, richmond moving:0.67, richmond movers:0.67, movers richmond:0.65, storage richmond:0.59, contact richmond:0.59, richmond area:0.56, considering richmond:0.56, richmond packing:0.56, cost richmond:0.55, delivery richmond:0.55, richmond neighborhoods:0.54, manufacturing richmond:0.54, job richmond:0.53, relocation services:0.45","Heroes Moving & Storage is a moving company based in Richmond, VA, offering residential and commercial relocation services. They provide complete home and office moves, professional packing and unpacking, and climate-controlled storage solutions for heavy items like pianos and safes. The company emphasizes customer service, communication, and affordability, ensuring efficient and personalized moving experiences tailored to individual needs. Additionally, they offer free estimates and have over 10 years of experience in the moving industry.","https://www.linkedin.com/company/heroes-moving-and-storage, https://www.facebook.com/heroes-moving-and-storage-338645836538469, https://www.facebook.com/heroes-moving-and-storage-338645836538469/reviews, https://www.facebook.com/heroesmovingandstorage, https://www.facebook.com/heroesmovingandstorage/posts/pfbid0lit1eebr99aoryyqs5w3amw9kgzpsrfnjkeigjso4zyyasqlbxjy8bzfyerpauc7l, https://www.facebook.com/pg/hero-moving-and-storage-338645836538469/reviews, https://www.instagram.com/heroesmovingandstorage, https://twitter.com/heroesmoving, https://www.yelp.com/biz/heroes-moving-and-storage-richmond",221,1-10M,1-10,2018-06-27,4100 Tomlynn St.,Richmond,VA,23230,US,+18044090429,info@heroesmovingandstorage.com,,2026-06-04,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Heroes Moving & Storage,has_public,info@heroesmovingandstorage.com,ok,skipped,info@heroesmovingandstorage.com,P0,done
