Name,Input:Domain,Domain,Industry Groups,Business Model,Keywords,Description,Social URLs,Score,Revenue Range,Employees,Start Date,Street,City,State,Zip,Country,Phones,Public Emails,Redirect Domain,Update Date,query_name,ingested_at,company_clean,segment,public_emails_clean,MV,BB,Final Email,Source,Status
PRS Moving,prsmoving.com,prsmoving.com,CONSUMER_SERVICES:1.0,"B2B:0.94, B2C:0.99","portland moving:0.75, movers portland:0.74, portland neighborhoods:0.64, portland portland:0.64, area portland:0.63, downtown portland:0.62, portland san:0.61, portland los:0.6, california portland:0.59, angeles portland:0.59, portland 97209:0.58, portland nyc:0.58, company portland:0.57, movers residential:0.55, portland sellwood:0.52","PRS Moving is a moving company based in Portland, OR, offering a variety of relocation services for residential and commercial clients. Their main functionalities include local, long-distance, last-minute, and specialized moves such as apartment relocations, house relocations (both locally and internationally), packing, unpacking, and storage solutions. Key features include free estimates, customized moving plans, and the use of high-quality materials like white glove movers and eco-friendly packaging to ensure smooth and safe relocation processes.",,240,10-100M,11-50,2017-01-17,1355 Nw Everett St,Portland,OR,97209,US,"+19714586095, +15036734278, +18887114778",info@prsmoving.com,,2026-06-07,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,PRS Moving,has_public,info@prsmoving.com,ok,skipped,info@prsmoving.com,P0,done
Puget Sound Moving Inc,pugetsoundmovinginc.com,pugetsoundmovinginc.com,CONSUMER_SERVICES:0.9,"B2B:0.99, B2C:0.97","downtown fremont:0.56, fremont sacramento:0.55, industrial fremont:0.53, fremont fremont:0.53, company fremont:0.53, ca fremont:0.53, movers residential:0.52, fremont east:0.52, way fremont:0.51, movers services:0.5, fremont peoria:0.49, fremont irvine:0.49, fremont ardenwood:0.48, moving company:0.41, need puget:0.37","Puget Sound Moving Inc is a moving company based in Fremont, CA, offering a variety of moving services for residential, commercial, and long-distance moves. Their main functionalities include packing, unpacking, and storage solutions, with options for last-minute moves and specialized services like furniture moving, senior move, and student relocation. The company provides free estimates, scheduling, and assistance throughout the moving process, ensuring a stress-free experience for clients. They are fully insured and have over 20 years of experience in the industry, holding various moving certifications such as ProMover and BBB.",,95,10-100M,11-50,2019-03-08,1801 Marabu Way,Fremont,CA,94539,US,"+18887114778, +14084444817",info@pugetsoundmovinginc.com,,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Puget Sound Moving,has_public,info@pugetsoundmovinginc.com,ok,skipped,info@pugetsoundmovinginc.com,P0,done
"Pullen Moving Company, Inc.",pullenmoving.com,pullenmoving.com,CONSUMER_SERVICES:0.96,"B2B:0.98, B2C:0.97","woodbridge va:0.56, movers woodbridge:0.51, va movers:0.47, relocation services:0.46, residential movers:0.45, drive woodbridge:0.44, possible relocating:0.44, woodbridge broader:0.43, states movers:0.43, springfield va:0.42, va fairfax:0.41, ridge va:0.41, winchester va:0.4, lorton va:0.38, relocating branch:0.36","Pullen Moving Company, Inc. is a moving service based in Woodbridge, VA, specializing in local and long-distance residential moves for individuals and businesses across Virginia, Maryland, and Washington, DC. Their main functionality includes packing, transporting, and storing belongings securely and efficiently, with options for both short-term and long/long-haul relocations. Key features include professional office and retail moving services, custom storage solutions, and specialized crating for fragile items like antiques and art. The company emphasizes customer service, meticulous planning, and safety throughout the moving process, ensuring that all belongings are well-maintained and arrive at their desired destination.",https://www.linkedin.com/company/pullen-moving-co,75,1-10M,11-50,2025-06-05,15461 Farm Creek Dr,Woodbridge,VA,22191,US,"+17034948100, +18002833131",sales@pullenmoving.com,,2026-06-14,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Pullen Moving,has_public,sales@pullenmoving.com,catch_all,deliverable,sales@pullenmoving.com,P0,done
RCK MOVING,rckmoving.com,rckmoving.com,CONSUMER_SERVICES:0.91,"B2B:0.8, B2C:0.98","moving service:0.57, relocation services:0.57, residential moving:0.53, packing service:0.4, speedy moving process:0.37, tx area:0.32, storage service:0.3, single mover:0.28, loading service:0.24, facebook rck:0.17, long haul:0.17, simple house:0.14, extra place:0.11, great job:0.07, select language:-0.03","RCK Moving is a moving service based in Irving, TX, offering residential and long-distance relocation services. Their main functionalities include packing, storage, and shipping services for both home and commercial moves. They provide professional movers who prioritize comfort and safety during the moving process, ensuring that belongings are safely packed and stored securely. The company aims to deliver a smooth experience for clients throughout the moving journey.",https://facebook.com/rckmoving.moving,103,<1M,11-50,2020-07-23,,Irving,TX,,US,+12144936150,montes1962jose@gmail.com,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,RCK MOVING,has_public,montes1962jose@gmail.com,ok,skipped,montes1962jose@gmail.com,P0,done
Redman Van & Storage,redmanvan.com,redmanvan.com,CONSUMER_SERVICES:1.0,"B2B:0.98, B2C:0.96","moving utah:0.67, utah moving:0.63, movers utah:0.58, utah movers:0.56, utah trucking:0.55, storage utah:0.54, utah redmanvan:0.53, utah moves:0.51, intrastate utah:0.48, city utah:0.47, relocation services:0.47, services relocate:0.46, moving business:0.41, type residential:0.37, service select:0.28","Redman Van & Storage is a moving company based in Salt Lake City, Utah, offering residential and commercial relocation services. They provide packing, storage, and long-distance moving solutions, as well as logistics solutions like trucking and insurance brokerage. Key features include free estimates, professional inventory management, and access to a large warehouse for storing belongings. The company serves various locations throughout the Salt Lake city area and offers specialized services for business relocations and interrastate moves across the United States.",https://www.linkedin.com/company/redman-van-&-storage-company,83,1-10M,11-50,2018-07-10,2571 West 2590 South,West Valley City,UT,84119,US,"+14029341213, +14062525612, +14062525613, +18007336261, +18019724171, +18019724420, +18019726598","info@redmanbillings.com, sales@redmanomaha.com, info@redmansaltlake.com, stgoffice@xmission.com",,2026-06-10,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Redman Van & Storage,has_public,"info@redmanbillings.com, sales@redmanomaha.com, info@redmansaltlake.com, stgoffice@xmission.com",ok,skipped,info@redmanbillings.com,P0,done
Richard's Moving Solutions,richardsmovingsolutions.com,richardsmovingsolutions.com,CONSUMER_SERVICES:0.9,"B2B:0.99, B2C:0.98","purpose residential commercial:0.29, use locations:0.27, labor assistance:0.21, customer service:0.19, professional packing:0.19, stan great movers:0.17, appliance removal:0.15, pm legal information:0.1, wide range:0.09, dot number:0.08, heavy lifting:0.05, experienced team:0.04, safe way:0.03, best price:0.01, good job:-0.01","Richard's Moving Solutions is a moving company based in Darien, CT, specializing in local and long-distance moves for both residential and commercial clients. They offer services such as packing, furniture reassembly, junk appliance removal, estate cleanouts, and labor assistance. The company aims to provide a stress-free relocation process with professional support and efficient handling of belongings. They operate throughout Westchester County and other locations in Connecticut.",https://www.facebook.com/richardsmovingsolution,89,1-10M,11-50,2019-12-30,523 United State,Darien,CT,06820,US,+12032802559,contact@richardsmovingsolutions.com,,2026-06-12,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Richard's Moving Solutions,has_public,contact@richardsmovingsolutions.com,ok,skipped,contact@richardsmovingsolutions.com,P0,done
Riverside Pro Movers,riversidepromovers.com,riversidepromovers.com,CONSUMER_SERVICES:1.0,"B2B:0.94, B2C:0.96","riverside mover:0.68, riverside moving:0.67, riverside movers:0.66, movers riverside:0.65, use riverside:0.62, residential movers:0.6, storage riverside:0.6, services riverside:0.59, riverside need:0.58, moving residential:0.57, companies riverside:0.56, riversidepromovers com:0.55, moving storage:0.53, relocations best:0.52, moving services:0.49","R Riverside Pro Movers is a moving company based in Riverside, California, offering a range of services for residential and commercial relocations. Their main functionalities include local moving, packing, storage, and labor-only moving, ensuring efficient handling of belongings and moving needs. Key features include customizable moving plans, no hidden fees, a straightforward booking process, and 24/7 customer support throughout the relocation process.",,82,1-10M,11-50,2020-04-25,,Riverside,CA,92501,US,+19095464955,info@riversidepromovers.com,,2026-05-28,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Riverside Pro Movers,has_public,info@riversidepromovers.com,ok,skipped,info@riversidepromovers.com,P0,done
Roxify,roxify.net,roxify.net,CONSUMER_SERVICES:0.92,"B2B:0.66, B2C:0.79","reorganise alleviate stress:0.51, act professional decluttering:0.4, storage area:0.35, busy household:0.27, practical organisation:0.26, control drawer:0.2, charity shop:0.17, judgmental service:0.16, real fixer:0.15, logical place:0.13, emotional attachment:0.11, positive outlook:0.11, data protection:0.1, good use:0.1, strong point:0.07","Roxify offers professional decluttering and organizing services for homes, including general decluttering, kitchen organization, playroom and bedrooms, loft and garage management, and bereavement planning. The service is tailored to individual client needs, helping them organize items, sell or move belongings, and recycle unwanted items. Roxify emphasizes a non-judgmental approach, ensuring that each project has a unique and functional environment for the client. She is also accredited under the APDO – Association of Professional Declutterers and Organisers, providing additional professional services such as home sales and moving assistance.","https://www.facebook.com/organisewithroxify, https://www.facebook.com/organisewithroxify/reviews, https://www.instagram.com/declutterroxify",92,<1M,11-50,2019-09-25,,Windsor,NS,B0N 2T0,CA,+447949486926,hello@roxify.net,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Roxify,has_public,hello@roxify.net,ok,skipped,hello@roxify.net,P0,done
Safeway Moving Inc.,safewaymovinginc.com,safewaymovinginc.com,CONSUMER_SERVICES:0.93,"B2B:0.96, B2C:0.85","moves cost:0.36, job number:0.21, tracking available:0.21, inventory tracking:0.17, unique job:0.12, rate pricing:0.12, bedroom previous:0.1, modern labeling:0.06, time tracking available:0.06, modern innovation:0.06, unique barcode:0.03, automated technology:-0.02, dedicated team member:-0.03, honest advice:-0.05, single time:-0.06","Safeway Moving is a veteran-owned moving company that offers a range of services including commercial moving, office relocation, corporate moving, and local moving services. Their main functionality includes providing flat-rate pricing with no hidden fees, real-time tracking for moves, and packing solutions such as custom furniture and storage options. They also offer free moving quotes and 24/7 customer support to ensure smooth and stress-free moving experiences for families across the 48 states.","https://www.linkedin.com/company/safeway-movinginc, https://www.linkedin.com/company/safeway-your-move-matters, https://www.instagram.com/safeway_moving, https://www.youtube.com/@SafewayMoving, https://www.youtube.com/@SafewayMoving/playlists, https://www.tiktok.com/@safeway.moving",82,1-10M,11-50,2021-12-29,5237 Nw 33Rd Ave,Fort Lauderdale,FL,33309,US,"+18445694550, +18447286899","hello@safewaymovinginc.com, blog@safewaymovinginc.com, info@safewaymovinginc.com, cs@safewaymovinginc.com",,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Safeway Moving,has_public,"hello@safewaymovinginc.com, blog@safewaymovinginc.com, info@safewaymovinginc.com, cs@safewaymovinginc.com",ok,skipped,hello@safewaymovinginc.com,P0,done
S & R Moving,sandrmoving.ca,sandrmoving.ca,CONSUMER_SERVICES:1.0,"B2B:0.99, B2C:0.96","saskatchewan moving:0.75, services saskatchewan:0.66, alberta moving:0.65, provides saskatoon:0.58, residential moving:0.56, moving services:0.56, saskatoon surrounding:0.55, net saskatchewan:0.54, saskatchewan manitoba:0.52, saskatchewan sk:0.5, residental moving:0.49, moving offers:0.48, moving provides:0.47, need moving:0.46, services residential:0.45","S & R Moving is a moving company based in Saskatchewan that offers residential and commercial moving services. They provide reliable support for moving needs, including packing, storage, and repairs, tailored to the specific requirements of each client. The company emphasizes customer experience and has over 30 years of experience in the industry, ensuring quality service throughout the moving process. Additionally, they offer tips and tricks for moving logistics to help clients successfully manage their moves.",,82,<1M,11-50,2020-01-14,,Saskatoon,SK,S7P 1A1,CA,+13066653351,sandrmoving@sasktel.net,,2026-06-09,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,S & R Moving,has_public,sandrmoving@sasktel.net,ok,skipped,sandrmoving@sasktel.net,P0,done
San Francisco Pro Movers,sanfranciscopromovers.com,sanfranciscopromovers.com,CONSUMER_SERVICES:1.0,"B2B:0.99, B2C:0.91","moving california:0.6, movers california:0.58, california moving:0.57, local san:0.53, francisco pro:0.53, drive san:0.52, need california:0.52, california offices:0.5, san francisco:0.5, francisco moving:0.5, company san:0.49, san diego:0.49, california packing:0.47, professional movers:0.47, bay area:0.45","San Francisco Pro Movers is a moving company that offers local, long-distance, and relocation services in the San Francisco Bay Area. They provide free in-person estimates for moves of any size, including residential, office, or commercial moves, as well as overnight delivery across California. The company emphasizes customer service, transparent pricing with no hidden costs, and guarantees timely delivery, often within 24 hours. Their experienced movers are equipped to handle various types of moves, including studio relocations and larger moves.",,100,1-10M,11-50,2018-07-10,,San Francisco,CA,94130,US,"+14155300061, +18007259270, +18583040047",move@sanfranciscopromovers.com,,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,San Francisco Pro Movers,has_public,move@sanfranciscopromovers.com,ok,skipped,move@sanfranciscopromovers.com,P0,done
SettleInn,settleinn.app,settleinn.app,"CONSUMER_SERVICES:0.7, TRAVEL:0.16",B2C:0.88,"essential settlement:0.52, comprehensive moving:0.41, temporary accommodation:0.39, short stay service:0.38, experience services:0.36, professional environment:0.32, seamless journey:0.31, career advancement:0.29, reliable ride:0.28, successful integration:0.28, free testing experience:0.23, driveu app:0.23, fresh start:0.2, female driver:0.16, en fr:0.13","SettleInn is a service that assists individuals in settling into new cities and communities across Canada. It offers a range of services including housing assistance, moving support, ride-sharing, educational testing, and community engagement through its in-house testing center and Ride Sharing Service. Key features include fully furnished short stays for temporary accommodation, tailored moving services, and a secure testing environment for English language proficiency exams like Pearson VUE and CELPIP. SettleInN aims to simplify the transition for newcomers and professionals by providing essential resources and support throughout the process.","https://apps.apple.com/ca/app/settleinn-driveu-driver/id6746482784, https://apps.apple.com/ca/app/settleinn-driveu-rideshare/id6746482882, https://play.google.com/store/apps/details?id=settleinn.taxi.ride.canada.driver, https://play.google.com/store/apps/details?id=settleinn.taxi.ride.canada.passenger",82,1-10M,11-50,2024-01-10,124 Cedar St,Sudbury,ON,P3E 3L6,CA,"+12493600777, +14039515926","legal@settleinn.app, remi@settleinn.app, contact@settleinn.app",,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,SettleInn,has_public,"remi@settleinn.app, contact@settleinn.app",ok,skipped,remi@settleinn.app,P0,done
"Shamrock Moving & Storage, Inc.",shamrockmovingstorage.com,shamrockmovingstorage.com,CONSUMER_SERVICES:0.91,"B2B:0.98, B2C:0.93","local mover:0.33, local warehouse:0.31, service storage:0.27, office relocation partner:0.26, free delivery:0.22, small office:0.22, new inventory:0.21, professional crane service:0.18, house design:0.13, fallon family:0.06, hoisting experience:0.05, great success:0.04, complex cubicle:0.01, content search:-0.01, facetime video:-0.06","Shamrock Moving & Storage is a family-owned moving and storage company based in San Francisco, specializing in residential and commercial moving services. They offer a range of solutions including packing, unpacking, and storage options such as self-storage and warehouse management. Key features include hand hoist experience, professional crane lifting for items that cannot fit into standard structures, and the ability to provide free delivery across the Bay Area. The company also offers assembly teams for high-value items like pianos and antiques, ensuring efficient handling and installation of belongings during moves.",https://www.linkedin.com/company/shamrock-moving-&-storage-inc.,220,<1M,11-50,2017-02-03,255 7Th St,Union City,CA,94587,US,"+14157312777, +16506381777",info@shamrockmovingstorage.com,,2026-06-09,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Shamrock Moving & Storage,has_public,info@shamrockmovingstorage.com,ok,skipped,info@shamrockmovingstorage.com,P0,done
Shultz House Moving,shultzhousemoving.com,shultzhousemoving.com,"CONSUMER_SERVICES:0.44, BUSINESS_PRODUCTS_AND_SERVICES:0.41","B2B:0.95, B2C:0.78, B2G:0.89","moving houses:0.6, moving building:0.59, building moved:0.53, buildings storage:0.49, seeking building:0.48, selling buildings:0.45, moving buying:0.44, structures texas:0.43, texas moving:0.43, sell remodel:0.43, classrooms shipping:0.42, home modular:0.42, mobile homes:0.42, business shultz:0.39, container business:0.35","Shultz House Moving is a family-owned business based in Athens, Texas, specializing in the moving and selling of various structures including modular classrooms, mobile homes, and storage containers. They offer services such as demolition for larger buildings, house rental properties, and transportation for residential and commercial relocations. Established in 1962, Sh Schultz House Moving serves clients across multiple states, focusing on efficient and timely service to meet their specific needs.",,82,1-10M,11-50,2021-08-05,,Athens,TX,,US,+19036758300,"scott@shultzcompany.com, brent@shultzcompany.com, jordan@shultzcompany.com, sales@shultzcompany.com, austin@shultzcompany.com",,2026-05-31,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Shultz House Moving,has_public,"scott@shultzcompany.com, brent@shultzcompany.com, jordan@shultzcompany.com, sales@shultzcompany.com, austin@shultzcompany.com",catch_all,deliverable,scott@shultzcompany.com,P0,done
"SimpliMove, LLC",simplimove.com,simplimove.com,CONSUMER_SERVICES:0.94,B2C:0.92,"moving stressful:0.54, georgia moving:0.54, affordable moving:0.51, moving needs:0.51, moving services:0.47, moving deals:0.44, clients moving:0.44, moving company:0.44, servicing northeast:0.42, moving simplimove:0.42, local moving:0.42, professional moving:0.42, moving delivering:0.41, services simplimove:0.34, carolina contiguous:0.33","SimpliMove is a moving company that provides local and long-distance moving services in Western North Carolina, Northeast Georgia, and surrounding areas. Their main functionality includes organizing packing, transporting, and overseeing the entire move process from planning to post-moveup support. Key features include customized packing services, professional moving and storage solutions, and a commitment to customer satisfaction with reliable and affordable moving solutions. They also offer free estimates for future moves and provide resources such as moving tips and FAQs to assist clients.",https://www.facebook.com/simplimove1,80,<1M,11-50,2019-09-27,,Clayton,GA,30525,US,+17069822962,joel@simplimove.com,,2026-06-05,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,SimpliMove,has_public,joel@simplimove.com,ok,skipped,joel@simplimove.com,P0,done
SK Worldwide Inc.,sk-moving.com,sk-moving.com,"CONSUMER_SERVICES:0.42, SUPPLY_CHAIN_AND_PROCUREMENT:0.36","B2B:0.81, B2C:0.89","relocation experience:0.38, packing crew:0.34, customs power:0.32, shipment crating:0.31, insurance consulate:0.25, qualified service:0.21, air transport:0.2, new apartment:0.19, art storage:0.18, exceptional job:0.1, hunger self survery:0.04, climate control:0.04, helpful information:0.04, polite attitude:0.03, narrow stairway:-0.08","SK Worldwide Inc. is a moving company that specializes in international moves across various regions, including the United States, Europe, and Asia. Their main services include packing, crating of antiques and fine art, arranging sea and air transport for household goods and motor vehicles, and providing storage solutions with climate control. They also offer transportation assistance to nearby countries like Germany, France, and England, along with customer support for relocation needs.",,76,10-100M,11-50,2022-03-25,300 W Commercial Ave,Moonachie,NJ,07074,US,"+12016230700, +12016230704, +18002388770",info@sk-moving.com,,2026-06-08,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,SK Worldwide,has_public,info@sk-moving.com,ok,skipped,info@sk-moving.com,P0,done
Small Movers of Wichita Ks,smallmoverswichitaks.com,smallmoverswichitaks.com,CONSUMER_SERVICES:0.99,"B2B:0.98, B2C:0.98","movers wichita:0.65, ks moving:0.61, wichita ks:0.55, andover moving:0.54, movers service:0.53, ks help:0.52, process relocating:0.51, andover need:0.5, movers packing:0.49, ks place:0.48, mover apartment:0.48, residential moving:0.46, moving needs:0.46, ks small:0.46, want packing:0.36","Small Movers of Wichita Ks is a residential moving company that provides packing and unpacking services for homes and apartments in the Dallas area. Their main functionality includes personalized moving plans, specialized packing materials, secure transportation, and storage solutions. They offer onsite consultations to assess client needs and budgets, ensuring a hassle-free move experience with trained movers who prioritize customer satisfaction and reliability. The company also provides free shipping across Texas and Oklahoma, as well as options for self-packing or renting belongings.",https://www.facebook.com/my-2-movers-1389655431260908,77,1-10M,11-50,2019-10-10,340 N Brookside Street,Wichita,KS,67208,US,+13162591075,info@my2movers.com,,2026-06-04,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Small Movers of Wichita Ks,has_public,info@my2movers.com,ok,skipped,info@my2movers.com,P0,done
Smooth Transitions,smoothtransitions.com,smoothtransitions.com,CONSUMER_SERVICES:1.0,B2C:0.94,"transitions fredericksburg:0.65, fredericksburg location:0.47, transition planning:0.47, moving community:0.46, downsizing mansion:0.45, fredericksburg selected:0.45, fredericksburg smooth:0.43, fredericksburg senior:0.43, downsize estate:0.43, simply moving:0.41, estate dispersal:0.41, mansion bedroom:0.39, transition donate:0.36, current home:0.35, locations services:0.31","Smooth Transitions is a senior move management service that assists families with the moving process. They offer a range of services including consultations, floor planning, packing, unpacking, and setup for new homes. Their team works closely with clients to sort items, manage estate sales, and ensure proper placement of belongings in their new home. With over 30 years of experience, they provide transparent pricing and professional care throughout the relocation process.",https://www.linkedin.com/company/smooth-transitions-international,137,1-10M,11-50,2022-04-03,10908 Courthouse Rd,Fredericksburg,VA,22408,US,"+18439991580, +12018578494, +12163817418, +12524977792, +13036740250, +13143680285, +13176220108, +13609273448, +14437451955, +14803390011, +15085384663, +15094437211, +15134004450, +15408472131, +15612137331, +16026694663, +16145702964, +17026034663, +17579354663, +18066724093, +18436405551, +18442664663, +18594474853, +19193354663","jim@myseniormove.com, mike@smoothtransitionsdenver.com, corporate@smoothtransitions.com, jessica@smoothtransitionsnww.com, tdilligard@smoothtransitions.com, mgallagher@smoothtransitions.com, sricketts@smoothtransitions.com, glen@smoothtransitions.com, misty@smoothtransitions.com, cjohnson@smoothtransitions.com, mai@smoothtransitionsaz.com, dwilfong@smoothtransitions.com, jmurphy@smoothtransitions.com, info.stnc@smoothtransitions.com, kim@stfburg.com, annette@smoothtransitions.com, cshapard@smoothtransitions.com, ddemyan@smoothtransitions.com, kspiller@smoothtransitions.com, paulette@armbrustermoving.com, info@smoothtransitions.com, lv.sales@smoothtransitions.com, slong@smoothtransitions.com, tracy@stmyrtlebeach.com, consult@smoothtransitions.com, matt@smoothtransitionsenc.com, kmoulds@smoothtransitions.com",,2026-05-24,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Smooth Transitions,has_public,"jim@myseniormove.com, mike@smoothtransitionsdenver.com, corporate@smoothtransitions.com, jessica@smoothtransitionsnww.com, tdilligard@smoothtransitions.com, mgallagher@smoothtransitions.com, sricketts@smoothtransitions.com, glen@smoothtransitions.com, misty@smoothtransitions.com, cjohnson@smoothtransitions.com, mai@smoothtransitionsaz.com, dwilfong@smoothtransitions.com, jmurphy@smoothtransitions.com, info.stnc@smoothtransitions.com, kim@stfburg.com, annette@smoothtransitions.com, cshapard@smoothtransitions.com, ddemyan@smoothtransitions.com, kspiller@smoothtransitions.com, paulette@armbrustermoving.com, info@smoothtransitions.com, lv.sales@smoothtransitions.com, slong@smoothtransitions.com, tracy@stmyrtlebeach.com, consult@smoothtransitions.com, matt@smoothtransitionsenc.com, kmoulds@smoothtransitions.com",ok,skipped,jim@myseniormove.com,P0,done
Soft Touch Moving & Packing,softtouchmoving.com,softtouchmoving.com,CONSUMER_SERVICES:0.9,"B2B:0.96, B2C:0.98","storage moving:0.54, small apartment:0.34, office space:0.32, new commercial location:0.32, large estate:0.29, efficient transport:0.23, unit request:0.2, truck available:0.19, fantastic job:0.18, careful packing:0.17, free quote:0.16, notch service:0.13, recorded voice:0.12, experience smooth:0.1, hoa rules willingness:0.07","Soft Touch Moving & Storage offers professional moving and packing services for both residential and commercial moves. They specialize in safe handling of personal items, antiques, and other belongings, ensuring a smooth and stress-free experience for clients. The company provides free estimates based on the size of the move and has trained professionals with specialized skills, including pianos and art pieces. Their team is available to assist throughout the moving process, and they also offer secure storage solutions.",https://www.facebook.com/softtouchmovingllc,80,1-10M,11-50,2017-08-30,3411 E Corona Ave,Phoenix,AZ,85040,US,+14805840865,paul@gizoom.com,,2026-06-10,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Soft Touch Moving & Packing,has_public,paul@gizoom.com,ok,skipped,paul@gizoom.com,P0,done
Spaeth Transfer,spaethtransferinc.com,spaethtransferinc.com,CONSUMER_SERVICES:0.91,"B2B:0.88, B2C:0.93","moving company:0.51, service moving:0.43, ideal relocation package:0.41, storage company:0.4, puget sound area:0.38, professional moving:0.34, navigation residential movers:0.34, overseas transfer:0.29, free moving:0.28, seamless service:0.15, hassle quote:0.08, complete range:0.08, great care:0.08, direct link:0.06, custom crating:-0.03","Spaeth Transfer is a moving company based in Bremerton, WA, specializing in residential, commercial, and international moves. They offer a range of services including local, long-distance, interstate, senior moving, furniture moving, packing, storage, and corporate relocation. The company provides free virtual estimates and emphasizes customer support throughout the moving process, ensuring a smooth transition for clients in the Greater Puget Sound area and surrounding areas. Their team consists of experienced movers who prioritize safety and professionalism, catering to various moving needs such as home staging, shipping, and secure storage solutions.",,90,1-10M,11-50,2019-06-27,1229 Hollis St,Bremerton,WA,98310,US,"+13602005041, +13604795584",move@spaethtransferinc.com,,2026-06-07,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Spaeth Transfer,has_public,move@spaethtransferinc.com,catch_all,deliverable,move@spaethtransferinc.com,P0,done
Speedy King Movers,speedykingmovers.com,speedykingmovers.com,CONSUMER_SERVICES:1.0,"B2B:0.96, B2C:0.94","movers service:0.66, moving speedy:0.63, movers help:0.61, moving needs:0.6, moving specialists:0.58, movers provide:0.58, movers hires:0.58, dedicated moving:0.57, moving today:0.56, moving services:0.56, office moving:0.54, moving locally:0.53, smooth relocation:0.53, relocation items:0.52, care moving:0.5","Speedy King Movers is a moving company based in Medford, MA, offering a range of services for local and long-distance moves. Their main functionalities include full packing and unpacking, office move assistance, and storage solutions such as overnight and long/long-term storage. They also provide trash removal services and instant delivery of household items, ensuring customer satisfaction throughout the moving process. The company is licensed and has over seven years of experience in the industry, focusing on quality service and competitive pricing.","https://www.facebook.com/speedy-king-movers-and-services-103913048352896, https://www.instagram.com/speedykingmovers",76,1-10M,11-50,2020-12-31,,Medford,MA,01801,US,"+18575045142, +19785932458",sales@skmover.com,,2026-06-10,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Speedy King Movers,has_public,sales@skmover.com,catch_all,deliverable,sales@skmover.com,P0,done
Spotted Frog Moving,spottedfrogmoving.com,spottedfrogmoving.com,CONSUMER_SERVICES:1.0,"B2B:0.51, B2C:0.97","company austin:0.54, austin pflugerville:0.51, pflugerville moving:0.5, moving company:0.49, texas based:0.47, moving service:0.45, send austin:0.44, moving central:0.43, local moving:0.4, moving help:0.4, austin looking:0.39, company looking:0.37, statewide moves:0.37, area business:0.35, apartment need:0.31","Spotted Frog Moving is a full-service moving company based in Austin, Texas, specializing in both local and long-distance moves. They offer services such as packing, assembly, loading, and unloading for homes and apartments across the state. The company emphasizes customer service, competitive pricing, and has decades of experience in the move industry, ensuring efficient handling of belongings and providing expert support throughout the moving process.",,113,<1M,11-50,2016-12-12,,Austin,TX,,US,+15127779011,jason@spottedfrogmoving.com,,2026-06-09,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Spotted Frog Moving,has_public,jason@spottedfrogmoving.com,catch_all,deliverable,jason@spottedfrogmoving.com,P0,done
Stardust Move Managers,stardustmoves.com,stardustmoves.com,CONSUMER_SERVICES:0.92,B2C:0.94,"moving help:0.49, moving home:0.45, planning moving:0.45, stardust managers:0.44, downsizing belongings:0.43, items moving:0.4, downsizing moving:0.38, living arrangements:0.38, moving clients:0.36, changes living:0.36, transition services:0.33, home organizational:0.33, managers helps:0.32, unpacking settling:0.31, daunting tasks:0.27","Stardust Move Manoves is a moving service that assists families with the downsizing and relocation of older adults, particularly those relocating to Connecticut. The company offers free home assessments to help clients assess their belongings, manage packing, and navigate the complexities of moving. Their services aim to reduce stress during the move by providing personalized support and ensuring dignity and self-determination for clients throughout the process.",,120,<1M,11-50,2016-12-11,,Stamford,CT,,US,+12035696016,patty@stardustmoves.com,,2026-06-14,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Stardust Move Managers,has_public,patty@stardustmoves.com,ok,skipped,patty@stardustmoves.com,P0,done
