Name,Input:Domain,Domain,Industry Groups,Business Model,Keywords,Description,Social URLs,Score,Revenue Range,Employees,Start Date,Street,City,State,Zip,Country,Phones,Public Emails,Redirect Domain,Update Date,query_name,ingested_at,company_clean,segment,public_emails_clean,MV,BB,Final Email,Source,Status
RLD Relocation & Logistics,rldrelocation.com,rldrelocation.com,SUPPLY_CHAIN_AND_PROCUREMENT:1.0,"B2B:0.96, B2C:0.84, B2G:0.84","akron canton:0.58, ohio moving:0.55, locations akron:0.54, moves akron:0.54, canton moving:0.49, trusted akron:0.48, canton services:0.46, akron office:0.46, county cuyahoga:0.43, northeast ohio:0.43, ohio service:0.43, geauga county:0.4, relocation warehousing:0.37, county stark:0.35, logistics 330:0.35","RLD Relocation & Logistics is a moving and logistics company based in North Canton, OH, offering a range of services for residential and corporate relocations. Their main functionalities include local moving, long-distance moving, international relocation, corporate relocation, and senior moving. Key features include free estimates, customizable moving solutions, virtual consultations, and specialized services such as warehousing and distribution. The company emphasizes customer service, professionalism, and has over 40 years of experience in the industry.","https://www.linkedin.com/company/rld-relocation-&-logistics-llc, https://www.facebook.com/rldreloacationandlogistics, https://www.facebook.com/rldreloacationandlogistics/reviews",56,1-10M,11-50,2017-11-02,2880 Brookline Rd.,North Canton,OH,44720,US,"+12343347777, +13304941321",sales@rldrelocation.com,,2026-06-05,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,RLD Relocation & Logistics,has_public,sales@rldrelocation.com,ok,skipped,sales@rldrelocation.com,P0,done
Zip Moving and Storage,zipmoving.us,zipmoving.us,CONSUMER_SERVICES:0.92,"B2B:0.92, B2C:0.88","zip moving consultant:0.44, zip crew:0.34, moving process:0.24, moving experience:0.23, telephone number:0.2, timely status:0.15, good service:0.13, resources faq:0.12, transparent pricing upfront:0.09, final walkthrough:0.07, morgan cost calculator:0.04, pressure quote:0.03, reviews web:0.03, select size:0.02, recognition anniversary:-0.04","Zip Moving and Storage is a full-service moving company that offers local, state, and commercial moves, packing, and storage services. Their main functionality includes providing personalized moving consultations, efficient scheduling, and a range of moving supplies such as furniture and interior design materials. Key features include free virtual estimates, dedicated move consultants for each client, and transparent pricing with no hidden fees. They operate throughout the Washington D.C., Atlanta, Virginia, and Baltimore areas, ensuring reliable support and accountability from the initial quote to the final walkthrough.","https://www.linkedin.com/company/zip-moving-and-storage-inc, https://www.facebook.com/zipmoving, https://www.facebook.com/zipmovingandstorage, https://www.instagram.com/zipmovingandstorage, https://twitter.com/infozipmoving, https://www.youtube.com/channel/UCMxdFleQlXYg3dV1YEkaQzA, https://www.youtube.com/channel/UCMxdFleQlXYg3dV1YEkaQzA/featured?disable_polymer=1, https://www.yelp.com/biz/zip-moving-and-storage-gaithersburg",319,1-10M,11-50,2017-11-25,1638 R St Nw,Washington,DC,20009,US,"+18559476543, +12029050607, +12404067167, +13016378074, +15713508574, +17707992596",info@zipmoving.us,,2026-06-09,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Zip Moving and Storage,has_public,info@zipmoving.us,catch_all,deliverable,info@zipmoving.us,P0,done
LOL Transport & Moving,lolmoving.com,lolmoving.com,CONSUMER_SERVICES:0.9,"B2B:0.98, B2C:0.97","residential moving services:0.63, moving services office:0.53, lutz movers odessa:0.51, moving industry:0.48, free moving:0.39, movers wesley chapel:0.35, lakes office:0.35, fl area:0.35, moving supply:0.33, assisted living:0.31, moving tips:0.27, company staple:0.21, hassle free:0.17, affordable rate:0.17, excellent service:0.13","LOL Movers is a local moving company based in Land O Lakes, FL, offering residential and commercial moving services. Their main functionalities include packing, loading, unloading, and piano moving, as well as providing moving supplies at their office. They provide free estimates, professional movers who prioritize safety and quality, and offer specialized services for assisted living and corporate moves. The company serves clients across Florida and emphasizes community involvement and transparent pricing.","https://www.linkedin.com/company/lol-transport-&-moving, https://facebook.com/lolmoving",50,1-10M,11-50,2021-02-22,5821 Ehren Cutoff,Land O Lakes,FL,34639,US,+18139963775,office@lolmoving.com,,2026-06-09,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,LOL Transport & Moving,has_public,office@lolmoving.com,catch_all,deliverable,office@lolmoving.com,P0,done
American Heavy Moving & Rigging,americanheavymoving.com,americanheavymoving.com,CONSTRUCTION:0.91,"B2B:0.92, B2C:0.9","movers california:0.53, building movers:0.51, house moving:0.51, servicing california:0.49, home relocation:0.47, movers permits:0.47, house movers:0.46, california equipment:0.45, moving rigging:0.45, county san:0.4, structure permits:0.39, california nevada:0.39, county ventura:0.38, contact residential:0.38, moving entire:0.36","American Heavy Moving & Rigging is a structural moving company based in California that specializes in residential and commercial house and building relocation. They offer services such as on-site rigging, railcar tie-down, clean-up, cargo security, and insurance for moving properties. With over 50 years of experience, the company provides free consultations to help clients choose the best move options for their needs, catering to various locations across Southern California, Nevada, and Arizona.","https://www.linkedin.com/company/american-heavy-moving-&-rigging, https://www.facebook.com/americanheavymoving, https://www.instagram.com/americanheavymoving",191,1-10M,11-50,2019-07-22,11532 East End Avenue,Chino,CA,91710,US,"+19095905662, +19094475300, +19094692836",info@americanheavymoving.com,,2026-05-29,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,American Heavy Moving & Rigging,has_public,info@americanheavymoving.com,catch_all,deliverable,info@americanheavymoving.com,P0,done
Golden Eagle Moving,goldeneaglemoving.com,goldeneaglemoving.com,SUPPLY_CHAIN_AND_PROCUREMENT:0.94,"B2B:0.98, B2C:0.83","moving logistics:0.58, residential logistics:0.55, relocation logistics:0.54, logistics needs:0.52, distribution logistics:0.48, logistics warehousing:0.48, moving services:0.47, transporting management:0.46, eagle customers:0.44, residential moving:0.44, logistics open:0.43, eagle moving:0.43, moving providing:0.43, logistics southern:0.43, info goldeneaglemoving:0.33","Golden Eagle Moving offers local and international moving services, specializing in residential moves, corporate relocations, and specialized logistics. Their main functionalities include packing, custom crating, climate control solutions for temperature-sensitive items, and transportation through their network of vans and distribution facilities. They provide virtual surveys to simplify the moving process and offer 24/7 support for customer inquiries and shipments. The company has been operating since 1981 and focuses on delivering reliable service across various industries.","https://www.linkedin.com/company/golden-eagle-moving, https://www.facebook.com/goldeneaglemovingunited, https://www.yelp.com/biz/golden-eagle-moving-upland",67,10-100M,11-50,2016-07-30,1450 North Benson Avenue,Upland,CA,91786,US,"+18003284367, +17186186133, +19099467655","sales@goldeneaglemoving.com, office@goldeneaglemoving.com, info@goldeneaglemoving.com, billing@goldeneaglemoving.com, office@swiftline.com",,2026-06-11,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Golden Eagle Moving,has_public,"sales@goldeneaglemoving.com, office@goldeneaglemoving.com, info@goldeneaglemoving.com, billing@goldeneaglemoving.com, office@swiftline.com",ok,skipped,sales@goldeneaglemoving.com,P0,done
"Falcon Moving, LLC",falconmoving.com,falconmoving.com,CONSUMER_SERVICES:0.93,"B2B:0.98, B2C:0.96","moving built:0.55, moving services:0.55, service moving:0.53, moves illinois:0.52, home moving:0.51, relocations fully:0.51, moving storage:0.48, services residential:0.47, moving reliable:0.46, moving junk:0.45, moving packing:0.44, rent truck:0.4, finance chicagoland:0.39, falconmoving com:0.37, heights il:0.35","Falcon Moving is a full-service moving company that offers both local and long-distance relocation services in Illinois. Their main functionalities include labor only moving, packing services, storage solutions, and junk removal. They provide 24/7 support for in-home moves, track logistics for interstate journeys, and handle all aspects of the moving process, including furniture rearrangement and safe storage options. The company emphasizes customer satisfaction and reliability, with a team of certified professionals dedicated to delivering efficient and reliable moving experiences.","https://www.linkedin.com/company/falcon-moving-llc, https://facebook.com/falconmovingllc, https://www.instagram.com/falconmovingil, https://youtube.com/channel/UCcUVGjVrlZP8UaBE8A1Y7tg",167,1-10M,11-50,2017-09-10,1260 St Charles St,Elgin,IL,60120,US,+18553252661,"sales@falconmoving.com, info@falconmoving.com",,2026-06-08,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Falcon Moving,has_public,"sales@falconmoving.com, info@falconmoving.com",ok,skipped,sales@falconmoving.com,P0,done
Simlog Solutions,simlogsolutions.com,simlogsolutions.com,SUPPLY_CHAIN_AND_PROCUREMENT:1.0,B2B:0.85,"making logistics:0.65, delivery logistics:0.65, simple logistics:0.64, logistics simple:0.64, revolutionize logistics:0.64, logistics effortlessly:0.63, logistics home:0.63, logistics process:0.62, changing logistics:0.61, distinguished logistics:0.61, unparalleled logistics:0.61, logistics provider:0.6, logistics landscape:0.6, logistics entrepreneurial:0.57, customers simlog:0.53","Simlog Solutions is a logistics provider based in Kansas City that specializes in home moving and final mile delivery services. The company offers an automated quoting system and streamlined digital processes to ensure a seamless moving experience for customers. Simlog collaborates with retailers to provide tailored delivery solutions, leveraging over 40 box trucks daily to enhance service quality and safety. Their focus is on innovation and customer satisfaction while maintaining high standards of integrity and professionalism.","https://www.linkedin.com/company/simlogsolutionsllc, https://www.facebook.com/simlogsolutions",115,1-10M,11-50,2019-05-17,1601 Village West Pkwy,Kansas City,KS,66111,US,+19133141237,"ryan@simlogsolutions.com, info@simlogsolutions.com",,2026-06-04,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Simlog Solutions,has_public,"ryan@simlogsolutions.com, info@simlogsolutions.com",ok,skipped,ryan@simlogsolutions.com,P0,done
This Side Up Moving & Storage,thissideupmoving.com,thissideupmoving.com,CONSUMER_SERVICES:0.99,"B2B:0.99, B2C:0.91","huntsville movers:0.62, movers huntsville:0.6, movers services:0.6, alabama relocating:0.57, relocations birmingham:0.57, relocation services:0.56, movers birmingham:0.54, alabama movers:0.54, services huntsville:0.52, storage birmingham:0.51, offices alabama:0.49, moving industry:0.48, moving storage:0.47, delivery moving:0.46, secure warehouse:0.44","This Side Up Moving is a moving and storage company based in Huntsville, Birmingham, Alabama, offering a range of relocation services for both local and long-distance moves. Their main functionalities include local, long- distance, office, apartment, and commercial relocations, as well as packing, warehousing, logistics, and final mile delivery. The company emphasizes customer satisfaction and provides expert service throughout the moving process, ensuring a smooth experience for clients. They also offer free estimates and have over 20 years of experience in the industry, holding multiple certifications such as A+ and Better Business Bureau.","https://www.linkedin.com/company/this-side-up-moving-inc, https://www.facebook.com/thissideupmovingal, https://www.instagram.com/thissideupmoving, https://www.yelp.com/biz/this-side-up-moving-and-storage-of-huntsville-huntsville",202,1-10M,11-50,2017-10-25,217 Lorna Ln,Birmingham,AL,35216,US,"+12566537612, +12054849360, +13024482372",info@thissideupmoving.com,,2026-06-11,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,This Side Up Moving & Storage,has_public,info@thissideupmoving.com,ok,skipped,info@thissideupmoving.com,P0,done
Sparta Movers,spartamovers.com,spartamovers.com,CONSUMER_SERVICES:1.0,"B2B:0.88, B2C:0.9","moving calgary:0.67, movers calgary:0.64, calgary moving:0.63, movers residential:0.6, calgary movers:0.59, residential moving:0.59, relocations storage:0.56, moving services:0.52, building relocating:0.51, services residential:0.48, relocating large:0.47, moving packing:0.46, apartment bedroom:0.46, free relocation:0.45, rental locations:0.45","Sparta Movers is a moving and storage company based in Calgary that offers residential and commercial relocation services. They provide tailored moving plans, packing, and storage solutions for various types of belongings, including homes, offices, and international relocations. Key features include free quotes, professional moving consultants, basic cargo protection, and secure storage options at their facility. Sparta Mo Moving also emphasizes customer care and transparency in pricing, ensuring a seamless relocation experience with no hidden fees.","https://www.linkedin.com/company/sparta-movers, https://www.facebook.com/spartamovers, https://www.facebook.com/spartamoverscalgary, https://www.instagram.com/spartamoversyyc, https://twitter.com/movingcompanyyc, https://x.com/movingcompanyyc, https://www.youtube.com/@spartamovers3619, https://www.youtube.com/channel/UCj1T3YMRaLkdp-rkTNjmbZQ",211,1-10M,11-50,2016-09-02,79 Freeport Cres Ne,Calgary,AB,T3J 2L2,CA,"+15876024832, +15876085464",info@spartamovers.com,,2026-06-11,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Sparta Movers,has_public,info@spartamovers.com,ok,skipped,info@spartamovers.com,P0,done
United Crane and Rigging,unitedriggingny.com,unitedriggingny.com,CONSTRUCTION:0.97,"B2B:0.85, B2G:0.66","providing crane:0.64, crane service:0.61, crane rigging:0.58, cranes rigging:0.57, united crane:0.56, using crane:0.55, cranes forklift:0.55, needs cranes:0.54, rigging jobs:0.53, rigging hauling:0.53, rigging services:0.52, contact crane:0.52, servicing nyc:0.52, rigging corp:0.52, manpower provided:0.4","United Crane and Rigging Services provides crane, forklift, trucking, storage, and project management services in the New York City area. They offer free estimates for projects from start to finish, handling everything from permits and insurance to site visits and paperwork preparation. The company has over 40 years of combined experience and emphasizes reliability and professionalism in their work.","https://www.linkedin.com/company/united-crane-and-rigging-services, https://www.facebook.com/pages/united-crane-and-rigging-services/231661596866859, https://twitter.com/unitedrigging",23,1-10M,11-50,2021-02-24,11-14 35 Ave,Astoria,NY,11106,US,+17187266111,info@unitedriggingny.com,,2026-06-14,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,United Crane and Rigging,has_public,info@unitedriggingny.com,ok,skipped,info@unitedriggingny.com,P0,done
Travelstead Group,travelsteadgroup.com,travelsteadgroup.com,SUPPLY_CHAIN_AND_PROCUREMENT:0.94,B2B:0.97,"shipment tracking:0.48, supply chain:0.44, hospitality destination:0.43, inventory monitoring:0.42, logistics white glove:0.38, final mile delivery:0.33, digital experience leadership:0.3, industry experience:0.28, quote travelstead:0.27, distribution customized:0.22, mile installation:0.18, project management:0.18, audience engagement:0.11, total visibility:0.1, immediate proof:-0.08","Travelstead Group is a logistics company that provides integrated services for retail and hospitality projects. Their main functionalities include wholesale logistics, last-mile delivery, installation, and digital solutions tailored to meet the specific needs of various industries such as luxury retail and entertainment. Key features include real-time shipment tracking, customized reporting, and technology-driven distribution systems that enhance visibility and safety throughout the project lifecycle.","https://www.linkedin.com/company/travelstead-transportation-group, https://www.instagram.com/ttgbmore",118,1-10M,11-50,2019-01-23,5100 Sunset Blvd,West Hollywood,CA,90069,US,+14437083700,info@travelsteadgroup.com,,2026-06-09,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Travelstead Group,has_public,info@travelsteadgroup.com,ok,skipped,info@travelsteadgroup.com,P0,done
Coastal Van Lines,coastalvanlines.com,coastalvanlines.com,CONSUMER_SERVICES:0.89,"B2B:0.99, B2C:0.85","vero beach:0.5, florida vero:0.48, businesses vero:0.45, relocations florida:0.44, fl port:0.44, lucie fl:0.41, fl contact:0.41, florida coastal:0.41, movers vero:0.4, moving services:0.4, fl professional:0.39, beach residents:0.39, rockledge fl:0.37, palm city:0.36, ft apartment:0.3","Coastal Van Lines is a family-owned moving company based in Vero Beach, Florida, offering a range of moving services for residential and corporate relocations. Their main functionalities include local, long-distance, interstate, small, furniture, packing, and specialized services such as junk removal and piano Moving. They provide tailored moving solutions, including free quotes, transportation, storage options, and personalized service to ensure smooth and safe relocation processes for their clients. The company emphasizes quality service with trained and experienced movers who prioritize customer satisfaction and community support throughout the move process.","https://www.linkedin.com/company/coastalvanlines, https://www.facebook.com/123987777637328, https://www.facebook.com/coastalvanlines, https://www.instagram.com/coastalvanlines, https://www.youtube.com/c/Coastalvanlines, https://www.yelp.com/biz/coastal-van-lines-vero-beach",169,1-10M,11-50,2020-02-11,1622 91St Ct.,Vero Beach,FL,32966,US,"+17725696683, +13213366683, +14079000051, +15617018636, +17722386750, +17725956622, +18004468376",larry@coastalvanlines.com,,2026-06-02,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Coastal Van Lines,has_public,larry@coastalvanlines.com,ok,skipped,larry@coastalvanlines.com,P0,done
A1 Movers,a1moversil.com,a1moversil.com,CONSUMER_SERVICES:1.0,"B2B:0.97, B2C:0.97","movers illinois:0.7, residential moving:0.63, movers naperville:0.57, naperville movers:0.57, movers areas:0.54, craigslist movers:0.5, moving service:0.5, moving planning:0.5, batavia movers:0.5, illinois residents:0.48, movers schaumburg:0.48, distance movers:0.48, local moving:0.48, moving packing:0.45, state postal:0.37","A1 Movers is a moving company in Illinois that offers residential and long-distance moving services. They provide customized moving plans tailored to individual needs, including packing, loading, and unloading for various types of belongings. The process involves contacting the movers, scheduling appointments, and receiving a complimentary estimate to help clients plan their moves effectively. A1 Mo Moving emphasizes customer satisfaction and aims to enhance the relocation experience through professional service and attention to detail.","https://www.linkedin.com/company/a1-movers-inc, https://www.facebook.com/a1moversgeneva, https://www.yelp.com/biz/a1-movers-geneva-2",95,1-10M,11-50,2017-06-01,315 S Harrison St,Geneva,IL,60134,US,+18159705029,patrickmeister@a1moversil.com,,2026-06-10,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,A1 Movers,has_public,patrickmeister@a1moversil.com,catch_all,deliverable,patrickmeister@a1moversil.com,P0,done
"Move Masters, LLC",movemasters.com,movemasters.com,"SUPPLY_CHAIN_AND_PROCUREMENT:0.86, CONSUMER_SERVICES:0.11","B2B:0.81, B2C:0.6, B2G:0.84","military relocation:0.55, military relocations:0.54, relocation needs:0.54, relocation ensuring:0.52, manages relocation:0.51, moving company:0.49, relocation programs:0.49, interstate moving:0.45, contact movemasters:0.43, personalize moving:0.42, moving address:0.42, just relocating:0.42, address street:0.32, ia ks:0.32, guide fmcsa:0.3","Move Masters is a moving company that specializes in corporate and military relocation services, focusing on household goods moves for civilians, corporations, and service members. They offer tailored solutions to minimize stress during the move process, including transportation, customer support, and efficient logistics. Key features include personalized moving quotes, dedicated move coordinators, and a commitment to ensuring smooth transitions with minimal disruption. The company also provides resources and guidance for consumers regarding their rights and responsibilities related to their moving needs.",https://www.linkedin.com/company/move-masters-llc,14,10-100M,11-50,2021-03-11,8445 Western Way,Jacksonville,FL,32256,US,+18338666683,contact@movemasters.com,,2026-05-24,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Move Masters,has_public,contact@movemasters.com,catch_all,deliverable,contact@movemasters.com,P0,done
Presto Logistics,prestomoving.com,prestomoving.com,SUPPLY_CHAIN_AND_PROCUREMENT:1.0,"B2B:0.99, B2C:0.69","logistics relocating:0.61, presto logistics:0.6, relocating presto:0.57, businesses presto:0.54, customers moving:0.54, office moving:0.51, moving storage:0.47, plan moving:0.46, moving companies:0.46, prestomoving com:0.46, logistics operates:0.46, quote residential:0.45, moving home:0.45, mover database:0.44, warehouse needs:0.44","Remo-G Investments is a provider of value-added services in the construction, electrical, and telecom sectors in Zambia. They offer a range of products including heavy-duty mining equipment for hire, road construction and maintenance, civil and electrical works, solar supply and installation, IT outsourcing, and student accommodation. Their focus is on delivering reliable solutions to government agencies, financial institutions, and marketing agencies while ensuring quality service and customer satisfaction.",https://www.linkedin.com/company/presto-logistics,36,1-10M,11-50,2021-02-17,9801 Eton Avenue,Chatsworth,CA,91311,US,"+18183494000, +18004354035, +19306321744",info@prestomoving.com,,2026-05-23,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Presto Logistics,has_public,info@prestomoving.com,catch_all,deliverable,info@prestomoving.com,P0,done
Small Time Movers,smalltimemovers.net,smalltimemovers.net,CONSUMER_SERVICES:1.0,"B2B:0.98, B2C:0.98","residential moving:0.6, affordable moving:0.55, moving services:0.52, distance residential:0.48, relocations manage:0.45, local residential:0.43, state relocations:0.43, services residential:0.42, movers use:0.41, commercial moving:0.41, movers miami:0.39, moves smalltimemovers:0.39, smalltimemovers net:0.36, submit moving:0.36, downtime business:0.33","Small Time Movers is a moving company based in Miami, Florida, offering a range of services for both residential and commercial moves. Their main functionalities include local and long-distance relocations, packing, loading, transportation, and furniture disposal. They provide free estimates, customer service with clear pricing without hidden fees, and ensure that all belongings are securely packed and cared for. The team emphasizes quality workmanship, proactive planning to minimize stress during the move, and they also offer furniture and home goods disposal services.","https://www.facebook.com/p/small-time-movers-100063744935850, https://www.instagram.com/small.time.movers, https://www.instagram.com/small.time.movers?utm_source=ig_web_button_share_sheet&igsh=zdnlzdc0mzixnw==",14,1-10M,11-50,2025-07-02,,Miami,FL,33101,US,"+13052234606, +17862865963",moves@smalltimemovers.net,,2026-05-31,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Small Time Movers,has_public,moves@smalltimemovers.net,catch_all,deliverable,moves@smalltimemovers.net,P0,done
Coastal Carrier Moving & Storage,coastalcarrier.com,coastalcarrier.com,"CONSUMER_SERVICES:0.72, SUPPLY_CHAIN_AND_PROCUREMENT:0.28","B2B:0.99, B2C:0.96","residential movers:0.56, moving coastalcarriermoving:0.55, affordable movers:0.52, residential moving:0.52, moving coastal:0.51, carrier coastal:0.5, services coastal:0.49, storage coastal:0.47, carrboro movers:0.46, moving services:0.44, services residential:0.44, carrier moving:0.43, movers cary:0.42, packing services:0.39, ft apartment:0.39","Coastal Carrier Moving & Storage offers a range of moving services for both residential and commercial clients in the Carolinas. Their main functionalities include providing packing, storage solutions, local moving, appliance moving, and specialized services for senior living. They also offer climate-controlled storage facilities with over 100,000 square feet across the region, ensuring efficient transportation and secure handling of belongings. Customers can request free estimates online or by phone, and the company emphasizes personalized service and professional support throughout the move process.","https://www.linkedin.com/company/coastal-carrier-moving-and-storage, https://www.facebook.com/coastalcarrier, https://www.instagram.com/coastalcarriermoving, https://x.com/coastalcarrier_",255,1-10M,11-50,2017-02-01,4220 Us-421 #500,Wilmington,NC,28401,US,"+18663925422, +19103924916, +12529993155, +18436268882, +19198291862",info@coastalcarrier.com,,2026-06-12,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Coastal Carrier Moving & Storage,has_public,info@coastalcarrier.com,ok,skipped,info@coastalcarrier.com,P0,done
Buckingham Heavy Transport,buckinghamtransport.com,buckinghamtransport.com,SUPPLY_CHAIN_AND_PROCUREMENT:1.0,B2B:0.93,"transport rigging:0.65, haul transport:0.63, haul engineered:0.59, buckingham transport:0.58, seamless logistics:0.57, heavy transportation:0.56, tailored logistics:0.55, heavy haulers:0.55, experts logistics:0.54, moving equipment:0.53, challenges transport:0.52, equipment buckingham:0.51, building movers:0.5, ensure cargo:0.49, reliable delivery:0.47","Buckingham Heavy Transport offers specialized transport and rigging services for heavy equipment, including transformer moves and oversized shipments. Their main functionality is to ensure timely and safe delivery of goods through tailored logistics plans that consider load size, destination, and specific challenges. Key features include route surveys, clear communication with project managers, and a focus on safety and timely delivery, serving various markets across the Northeast, Mid-Atlantic, and Southeast U.S.","https://www.linkedin.com/company/buckingham-heavy-transport, https://www.facebook.com/buckinghamtransport, https://www.instagram.com/buckinghamheavytransport/?hl=en, https://www.youtube.com/channel/UCIfIKetcv319CgEOZNVi5Sw",71,1-10M,11-50,2019-10-10,10 Birch Ln,Bernville,PA,19506,US,+16104888969,"rick@buckinghamtransport.com, kylemcafee@buckinghamtransport.com, greg@buckinghamtransport.com, aaron@buckinghamtransport.com, rickpagley@buckinghamtransport.com, mike@buckinghamtransport.com, jamin@buckinghamtransport.com, brucefacer@buckinghamtransport.com, sales@buckinghamtransport.com",,2026-06-04,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Buckingham Heavy Transport,has_public,"rick@buckinghamtransport.com, kylemcafee@buckinghamtransport.com, greg@buckinghamtransport.com, aaron@buckinghamtransport.com, rickpagley@buckinghamtransport.com, mike@buckinghamtransport.com, jamin@buckinghamtransport.com, brucefacer@buckinghamtransport.com, sales@buckinghamtransport.com",catch_all,deliverable,rick@buckinghamtransport.com,P0,done
Fast Moving Company,fastmovingcompany.com,fastmovingcompany.com,CONSUMER_SERVICES:0.91,"B2B:0.96, B2C:0.92","business moving:0.64, movers service:0.63, moving service:0.62, moving nj:0.62, moving services:0.62, relocating fast:0.61, residential moving:0.6, specialty moving:0.58, nationwide moving:0.57, relocation provider:0.57, moving packing:0.57, moving needs:0.56, company mover:0.55, moving storage:0.55, moved hackettstown:0.53","Fast Moving Company is a family-owned moving service based in Hackettstown, NJ, offering local and long-distance moving solutions for homeowners and businesses. They provide services such as packing, storage, and commercial relocation, ensuring that belongings are moved on time and safely. The company emphasizes customer service, employs trained employees, and offers competitive pricing with no hidden fees. Fast Moving Co. also specializes in specialized moves like senior moving and has expanded its offerings to include more than 50 secure storage facilities across the United States.","https://www.linkedin.com/company/fastmovingcompany, https://www.facebook.com/fastmovingcompanynj, https://www.instagram.com/fastmovingcompany",129,1-10M,11-50,2019-04-05,349 Blau Rd,Hackettstown,NJ,07840,US,+19088505665,sales@fastmovingcompany.com,,2026-06-08,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Fast Moving,has_public,sales@fastmovingcompany.com,ok,skipped,sales@fastmovingcompany.com,P0,done
Moving America,movingamerica.co,movingamerica.co,CONSUMER_SERVICES:0.91,"B2B:0.98, B2C:0.94","movingamerica moving:0.57, moving services:0.56, info movingamerica:0.56, services moving:0.54, office relocation:0.49, relocation packing:0.49, moving america:0.49, moving address:0.49, moving phone:0.47, contact moving:0.43, submit moving:0.38, phone 314:0.37, st louis:0.37, moving date:0.36, moving reviews:0.35","Moving America is a moving service that offers a range of solutions for both residential and commercial moves in St. Louis, MO, and surrounding areas. Their services include packing, unpacking, unloading, climate-controlled storage, and professional delivery. They focus on providing efficient moving assistance and customer satisfaction, ensuring timely and reliable support throughout the moving process.","https://www.facebook.com/movingamerica, https://www.instagram.com/movingamericaco",74,1-10M,11-50,2018-06-29,1608 North Warson Road,Saint Louis,MO,63132,US,+13143046581,"info@movingamerica.co, kyle@movingamerica.co",,2026-06-11,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Moving America,has_public,"info@movingamerica.co, kyle@movingamerica.co",ok,skipped,info@movingamerica.co,P0,done
Olympia Moving & Storage,olympiaofficemovers.com,olympiaofficemovers.com,"CONSUMER_SERVICES:0.9, SUPPLY_CHAIN_AND_PROCUREMENT:0.09","B2B:0.98, B2C:0.79, B2G:0.74","services olympia:0.56, olympia business:0.54, olympia residential:0.52, olympia moving:0.52, olympia clients:0.51, moving services:0.51, olympia partnership:0.51, moving warehousing:0.47, sustainability olympia:0.47, storage services:0.43, moving storage:0.43, specialty moving:0.43, residential moving:0.43, services residential:0.42, services packing:0.42","Olympia Moving & Storage is a moving and storage service that offers residential and commercial relocation solutions. They provide a range of services including local, long-distance, international, corporate relocation, office relocations, packing, unpacking, and installation. Their storage solutions are designed for security and flexibility, while their move planning and logistics support ensure smooth and stress-free processes. Olympia also emphasizes sustainability in its operations and has multiple locations across the United States, focusing on customer satisfaction and efficient service delivery.","https://www.linkedin.com/company/olympia-moving-storage, https://www.facebook.com/olympiamovingandstorage, https://www.instagram.com/olympiamovers",175,10-100M,51-200,2018-08-20,,Washington,UT,84780,US,"+15128378296, +16109516090, +16179245949, +16179265555, +17035664391, +17035664392, +18002224744, +18134386830",info@olympiamoving.com,olympiamoving.com,2026-06-04,General Moving Companies in US / CA,2026-06-23T14:22:29.097+03:00,Olympia Moving & Storage,has_public,info@olympiamoving.com,ok,skipped,info@olympiamoving.com,P0,done
